Close,High,Low,Open,Volume,Volume_missing,ffill_volume,bfill_volume,interpolted_volume,Moving_avg_volume
95773.3828125,97032.234375,95243.546875,96179.0078125,27336550690,27336550690.0,27336550690.0,27336550690.0,27336550690.0,20306857458.0
95539.546875,96695.375,93388.8359375,95773.8125,37325720482,37325720482.0,37325720482.0,37325720482.0,37325720482.0,27066342189.333332
96635.609375,96855.59375,95011.96875,95532.53125,28990872862,28990872862.0,28990872862.0,28990872862.0,28990872862.0,31217714678.0
98333.9375,98767.1953125,96442.671875,96632.6796875,31668022771,31668022771.0,31668022771.0,31668022771.0,31668022771.0,32661538705.0
96125.546875,99497.96875,94852.9609375,98340.671875,49608706470,49608706470.0,49608706470.0,49608706470.0,49608706470.0,36755867367.666664
96577.7578125,96950.15625,95765.34375,96134.203125,18353824477,18353824477.0,18353824477.0,18353824477.0,18353824477.0,33210184572.666668
96273.921875,96671.875,95270.453125,96577.8046875,16999478976,16999478976.0,16999478976.0,16999478976.0,16999478976.0,28320669974.333332
91418.171875,96503.453125,91371.7421875,96277.9609375,44046480529,44046480529.0,44046480529.0,44046480529.0,44046480529.0,26466594660.666668
88736.171875,92511.078125,86008.234375,91437.1171875,92139104128,92139104128.0,92139104128.0,92139104128.0,92139104128.0,51061687877.666664
84347.0234375,89286.25,82131.8984375,88638.890625,64597492134,64597492134.0,64597492134.0,64597492134.0,64597492134.0,66927692263.666664
84704.2265625,87000.78125,83144.9609375,84076.859375,52659591954,52659591954.0,52659591954.0,52659591954.0,52659591954.0,69798729405.33333
84373.0078125,85036.3203125,78248.9140625,84705.625,83610570576,83610570576.0,83610570576.0,83610570576.0,83610570576.0,66955884888.0
86031.9140625,86522.3046875,83794.234375,84373.8671875,29190628396,29190628396.0,29190628396.0,29190628396.0,29190628396.0,55153596975.333336
94248.3515625,95043.4375,85040.2109375,86036.2578125,58398341092,58398341092.0,58398341092.0,58398341092.0,58398341092.0,57066513354.666664
86065.671875,94429.75,85081.3046875,94248.421875,70072228536,70072228536.0,70072228536.0,70072228536.0,70072228536.0,52553732674.666664
87222.1953125,88911.2734375,81529.2421875,86064.0703125,68095241474,68095241474.0,68095241474.0,68095241474.0,68095241474.0,65521937034.0
90623.5625,90998.2421875,86379.7734375,87222.953125,50498988027,50498988027.0,50498988027.0,50498988027.0,50498988027.0,62888819345.666664
89961.7265625,92804.9375,87852.140625,90622.359375,47749810486,47749810486.0,47749810486.0,47749810486.0,47749810486.0,55448013329.0
86742.671875,91191.046875,84717.6796875,89963.28125,65945677657,65945677657.0,65945677657.0,65945677657.0,65945677657.0,54731492056.666664
86154.59375,86847.265625,85247.484375,86742.65625,18206118081,18206118081.0,18206118081.0,18206118081.0,18206118081.0,43967202074.666664
80601.0390625,86471.1328125,80052.484375,86154.3046875,30899345977,30899345977.0,30899345977.0,30899345977.0,30899345977.0,38350380571.666664
78532.0,83955.9296875,77420.59375,80597.1484375,54061099422,54061099422.0,54061099422.0,54061099422.0,54061099422.0,34388854493.333336
82862.2109375,83577.7578125,76624.25,78523.875,54702837196,54702837196.0,54702837196.0,54702837196.0,54702837196.0,46554427531.666664
83722.359375,84358.578125,80635.25,82857.375,40353484454,40353484454.0,40353484454.0,40353484454.0,40353484454.0,49705807024.0
81066.703125,84301.6953125,79931.8515625,83724.921875,31412940153,31412940153.0,31412940153.0,31412940153.0,31412940153.0,42156420601.0
83969.1015625,85263.2890625,80797.5625,81066.9921875,29588112414,29588112414.0,29588112414.0,29588112414.0,29588112414.0,33784845673.666668
84343.109375,84672.671875,83639.59375,83968.40625,13650491277,13650491277.0,13650491277.0,13650491277.0,13650491277.0,24883847948.0
82579.6875,85051.6015625,82017.90625,84333.3203125,21330270174,21330270174.0,21330270174.0,21330270174.0,21330270174.0,21522957955.0
84075.6875,84725.328125,82492.15625,82576.3359375,25092785558,25092785558.0,25092785558.0,25092785558.0,25092785558.0,20024515669.666668
82718.5,84075.71875,81179.9921875,84075.71875,24095774594,24095774594.0,24095774594.0,24095774594.0,24095774594.0,23506276775.333332
86854.2265625,87021.1875,82569.7265625,82718.8046875,34931960257,34931960257.0,34931960257.0,34931960257.0,34931960257.0,28040173469.666668
84167.1953125,87443.265625,83647.1953125,86872.953125,29028988961,29028988961.0,29028988961.0,29028988961.0,29028988961.0,29352241270.666668
84043.2421875,84782.2734375,83171.0703125,84164.5390625,19030452299,19030452299.0,19030452299.0,19030452299.0,19030452299.0,27663800505.666668
83832.484375,84513.875,83674.78125,84046.2578125,9863214091,9863214091.0,9863214091.0,9863214091.0,9863214091.0,19307551783.666668
86054.375,86094.78125,83794.9140625,83831.8984375,12594615537,12594615537.0,12594615537.0,12594615537.0,12594615537.0,13829427309.0
87498.9140625,88758.7265625,85541.1953125,86070.9296875,34582604933,34582604933.0,34582604933.0,34582604933.0,34582604933.0,19013478187.0
87471.703125,88542.3984375,86346.078125,87512.8203125,30005840049,30005840049.0,30005840049.0,30005840049.0,30005840049.0,25727686839.666668
86900.8828125,88292.15625,85861.453125,87460.234375,26704046038,26704046038.0,26704046038.0,26704046038.0,26704046038.0,30430830340.0
87177.1015625,87786.7265625,85837.9375,86896.2578125,24413471941,24413471941.0,24413471941.0,24413471941.0,24413471941.0,27041119342.666668
84353.1484375,87489.859375,83557.640625,87185.234375,34198619509,34198619509.0,34198619509.0,34198619509.0,34198619509.0,28438712496.0
82597.5859375,84567.3359375,81634.140625,84352.0703125,16969396135,16969396135.0,16969396135.0,16969396135.0,16969396135.0,25193829195.0
82334.5234375,83505.0,81573.25,82596.984375,14763760943,14763760943.0,14763760943.0,14763760943.0,14763760943.0,21977258862.333332
82548.9140625,83870.125,81293.890625,82336.0625,29004228247,29004228247.0,29004228247.0,29004228247.0,29004228247.0,20245795108.333332
85169.171875,85487.3671875,82429.359375,82551.921875,28175650319,,29004228247.0,47584398470.0,38294313358.5,21883994595.0
82485.7109375,88466.953125,82343.5390625,85180.609375,47584398470,47584398470.0,47584398470.0,47584398470.0,47584398470.0,38294313358.5
83102.828125,83909.296875,81282.1015625,82487.4765625,36852112080,36852112080.0,36852112080.0,36852112080.0,36852112080.0,42218255275.0
83843.8046875,84696.1484375,81670.75,83100.25,45157640207,45157640207.0,45157640207.0,45157640207.0,45157640207.0,43198050252.333336
83504.796875,84207.015625,82377.734375,83844.703125,14380803631,14380803631.0,14380803631.0,14380803631.0,14380803631.0,32130185306.0
78214.484375,83704.71875,77097.7421875,83504.5078125,36294853736,36294853736.0,36294853736.0,36294853736.0,36294853736.0,31944432524.666668
79235.3359375,81119.0625,74436.6796875,78221.3359375,91262424987,91262424987.0,91262424987.0,91262424987.0,91262424987.0,47312694118.0
76271.953125,80823.890625,76198.0234375,79218.4765625,48314590749,48314590749.0,48314590749.0,48314590749.0,48314590749.0,58623956490.666664
82573.953125,83541.0,74589.671875,76273.5625,84213627038,84213627038.0,84213627038.0,84213627038.0,84213627038.0,74596880924.66667
79626.140625,82700.9296875,78456.1328125,82565.9765625,44718000633,44718000633.0,44718000633.0,44718000633.0,44718000633.0,59082072806.666664
83404.8359375,84247.4765625,78936.3203125,79625.046875,41656778779,41656778779.0,41656778779.0,41656778779.0,41656778779.0,56862802150.0
85287.109375,85856.1875,82769.375,83404.515625,24258059104,24258059104.0,24258059104.0,24258059104.0,24258059104.0,36877612838.666664
83684.9765625,86015.1875,83027.0078125,85279.46875,28796984817,28796984817.0,28796984817.0,28796984817.0,28796984817.0,31570607566.666668
84542.390625,85785.0,83690.640625,83694.5234375,34090769777,34090769777.0,34090769777.0,34090769777.0,34090769777.0,29048604566.0
83668.9921875,86429.3515625,83598.8203125,84539.6953125,28040322885,28040322885.0,28040322885.0,28040322885.0,28040322885.0,30309359159.666668
84033.8671875,85428.28125,83100.6171875,83674.5078125,29617804112,29617804112.0,29617804112.0,29617804112.0,29617804112.0,30582965591.333332
84895.75,85449.0703125,83749.75,84030.671875,21276866029,21276866029.0,21276866029.0,21276866029.0,21276866029.0,26311664342.0
84450.8046875,85095.046875,84298.8828125,84900.1875,12728372364,12728372364.0,12728372364.0,12728372364.0,12728372364.0,21207680835.0
85063.4140625,85597.703125,84353.4609375,84450.8671875,15259300427,15259300427.0,15259300427.0,15259300427.0,15259300427.0,16421512940.0
85174.3046875,85306.3828125,83976.84375,85066.0703125,14664050812,14664050812.0,14664050812.0,14664050812.0,14664050812.0,14217241201.0
87518.90625,88460.09375,85143.8359375,85171.5390625,41396190190,41396190190.0,41396190190.0,41396190190.0,41396190190.0,23773180476.333332
93441.890625,93817.3828125,87084.53125,87521.875,55899038456,55899038456.0,55899038456.0,55899038456.0,55899038456.0,37319759819.333336
93699.109375,94535.734375,91962.9609375,93427.5859375,41719568821,41719568821.0,41719568821.0,41719568821.0,41719568821.0,46338265822.333336
93943.796875,94016.1953125,91696.7109375,93692.3984375,31483175315,31483175315.0,31483175315.0,31483175315.0,31483175315.0,43033927530.666664
94720.5,95768.390625,92898.59375,93954.25,40915232364,40915232364.0,40915232364.0,40915232364.0,40915232364.0,38039325500.0
94646.9296875,95251.359375,93927.25,94714.6484375,17612825123,17612825123.0,17612825123.0,17612825123.0,17612825123.0,30003744267.333332
93754.84375,95301.203125,93665.3984375,94660.90625,18090367764,18090367764.0,18090367764.0,18090367764.0,18090367764.0,25539475083.666668
94978.75,95598.4921875,92860.8046875,93755.3046875,32363449569,32363449569.0,32363449569.0,32363449569.0,32363449569.0,22688880818.666668
94284.7890625,95485.4140625,93796.6328125,94981.859375,25806129921,25806129921.0,25806129921.0,25806129921.0,25806129921.0,25419982418.0
94207.3125,95249.3203125,92979.640625,94286.46875,28344679831,28344679831.0,28344679831.0,28344679831.0,28344679831.0,28838086440.333332
96492.3359375,97437.9609375,94153.6328125,94212.859375,32875889623,32875889623.0,32875889623.0,32875889623.0,32875889623.0,29008899791.666668
96910.0703125,97905.8984375,96375.9453125,96494.96875,26421924677,26421924677.0,26421924677.0,26421924677.0,26421924677.0,29214164710.333332
95891.796875,96943.8828125,95821.2890625,96904.6328125,15775154889,15775154889.0,15775154889.0,15775154889.0,15775154889.0,25024323063.0
94315.9765625,96318.921875,94173.4296875,95877.1875,18198688416,18198688416.0,18198688416.0,18198688416.0,18198688416.0,20131922660.666668
94748.0546875,95193.1875,93566.265625,94319.5625,25816260327,25816260327.0,25816260327.0,25816260327.0,25816260327.0,19930034544.0
96802.4765625,96889.1796875,93399.859375,94748.3828125,26551275827,26551275827.0,26551275827.0,26551275827.0,26551275827.0,23522074856.666668
97032.3203125,97625.8046875,95829.3359375,96800.1953125,76983822462,76983822462.0,76983822462.0,76983822462.0,76983822462.0,43117119538.666664
103241.4609375,103969.5390625,96913.875,97034.25,69895404397,69895404397.0,69895404397.0,69895404397.0,69895404397.0,57810167562.0
102970.8515625,104297.4921875,102343.09375,103239.125,58198593958,58198593958.0,58198593958.0,58198593958.0,58198593958.0,68359273605.666664
104696.328125,104961.765625,102830.484375,102973.7109375,42276713994,42276713994.0,42276713994.0,42276713994.0,42276713994.0,56790237449.666664
104106.359375,104937.9921875,103364.7421875,104701.0703125,46285517406,46285517406.0,46285517406.0,46285517406.0,46285517406.0,48920275119.333336
102812.953125,105747.453125,100814.40625,104106.9609375,63250475404,63250475404.0,63250475404.0,63250475404.0,63250475404.0,50604235601.333336
104169.8125,104997.421875,101515.09375,102812.4921875,52608876410,52608876410.0,52608876410.0,52608876410.0,52608876410.0,54048289740.0
103539.4140625,104303.5625,102618.296875,104167.328125,45956071155,45956071155.0,45956071155.0,45956071155.0,45956071155.0,53938474323.0
103744.640625,104153.6171875,101440.8125,103538.828125,50408241840,50408241840.0,50408241840.0,50408241840.0,50408241840.0,49657729801.666664
103489.2890625,104533.484375,103137.4765625,103735.65625,44386499364,44386499364.0,44386499364.0,44386499364.0,44386499364.0,46916937453.0
103191.0859375,103716.9453125,102659.1796875,103489.2890625,37898552742,37898552742.0,37898552742.0,37898552742.0,37898552742.0,44231097982.0
106446.0078125,106597.171875,103142.6015625,103186.953125,49887082058,49887082058.0,49887082058.0,49887082058.0,49887082058.0,44057378054.666664
105606.1796875,107068.71875,102112.6875,106430.53125,61761126647,61761126647.0,61761126647.0,61761126647.0,61761126647.0,49848920482.333336
106791.0859375,107307.1171875,104206.515625,105605.40625,36515726122,36515726122.0,36515726122.0,36515726122.0,36515726122.0,49387978275.666664
109678.078125,110724.4609375,106127.234375,106791.3125,78086364051,78086364051.0,78086364051.0,78086364051.0,78086364051.0,58787738940.0
111673.28125,111970.171875,109285.0703125,109673.4921875,70157575642,70157575642.0,70157575642.0,70157575642.0,70157575642.0,61586555271.666664
107287.796875,111798.90625,106841.3046875,111679.359375,67548133399,67548133399.0,67548133399.0,67548133399.0,67548133399.0,71930691030.66667
107791.15625,109454.5234375,106895.2890625,107278.5078125,45903627163,45903627163.0,45903627163.0,45903627163.0,45903627163.0,61203112068.0
109035.390625,109313.3046875,106683.375,107802.2734375,47518041841,47518041841.0,47518041841.0,47518041841.0,47518041841.0,53656600801.0
109440.3671875,110376.8828125,108735.640625,109023.78125,45950461571,45950461571.0,45950461571.0,45950461571.0,45950461571.0,46457376858.333336
108994.640625,110744.2109375,107609.5546875,109440.40625,57450176272,57450176272.0,57450176272.0,57450176272.0,57450176272.0,50306226561.333336
107802.328125,109298.2890625,106812.9296875,108992.171875,49155377493,49155377493.0,49155377493.0,49155377493.0,49155377493.0,50852005112.0
105641.7578125,108910.046875,105374.3984375,107795.5703125,56022752042,56022752042.0,56022752042.0,56022752042.0,56022752042.0,54209435269.0
103998.5703125,106308.9453125,103685.7890625,105646.2109375,57655287183,57655287183.0,57655287183.0,57655287183.0,57655287183.0,54277805572.666664
104638.09375,104927.1015625,103136.1171875,103994.71875,38997843858,38997843858.0,38997843858.0,38997843858.0,38997843858.0,50891961027.666664
105652.1015625,105884.546875,103826.953125,104637.296875,37397056873,37397056873.0,37397056873.0,37397056873.0,37397056873.0,44683395971.333336
105881.53125,105958.3125,103727.546875,105649.8125,45819706290,45819706290.0,45819706290.0,45819706290.0,45819706290.0,40738202340.333336
105432.46875,106813.578125,104920.84375,105888.4765625,46196508367,46196508367.0,46196508367.0,46196508367.0,46196508367.0,43137757176.666664
104731.984375,105997.6953125,104232.703125,105434.3671875,44544857105,44544857105.0,44544857105.0,44544857105.0,44544857105.0,45520357254.0
101575.953125,105936.6875,100436.8828125,104750.78125,57479298400,57479298400.0,57479298400.0,57479298400.0,57479298400.0,49406887957.333336
104390.34375,105376.7734375,101169.5703125,101574.3671875,48856653697,48856653697.0,48856653697.0,48856653697.0,48856653697.0,50293603067.333336
105615.625,105972.7578125,103987.3125,104390.6484375,38365033776,38365033776.0,38365033776.0,38365033776.0,38365033776.0,48233661957.666664
105793.6484375,106497.0625,105075.328125,105617.5078125,36626232328,36626232328.0,36626232328.0,36626232328.0,36626232328.0,41282639933.666664
110294.1015625,110561.421875,105400.234375,105793.0234375,55903193732,55903193732.0,55903193732.0,55903193732.0,55903193732.0,43631486612.0
110257.234375,110380.125,108367.7109375,110295.6875,54700101509,54700101509.0,54700101509.0,54700101509.0,54700101509.0,49076509189.666664
108686.625,110384.21875,108086.328125,110261.796875,50842662052,50842662052.0,50842662052.0,50842662052.0,50842662052.0,53815319097.666664
105929.0546875,108780.6953125,105785.6875,108685.9140625,54843867968,54843867968.0,54843867968.0,54843867968.0,54843867968.0,53462210509.666664
106090.96875,106182.546875,102822.0234375,105924.59375,69550440846,69550440846.0,69550440846.0,69550440846.0,69550440846.0,58412323622.0
105472.40625,106203.7578125,104379.3671875,106108.0859375,38007870453,38007870453.0,38007870453.0,38007870453.0,38007870453.0,54134059755.666664
105552.0234375,106157.1015625,104519.8828125,105464.84375,36744307742,36744307742.0,36744307742.0,36744307742.0,36744307742.0,48100873013.666664
106796.7578125,108915.375,104997.625,105555.59375,50366626945,50366626945.0,50366626945.0,50366626945.0,50366626945.0,41706268380.0
104601.1171875,107750.1953125,103396.53125,106794.1171875,55964092176,55964092176.0,55964092176.0,55964092176.0,55964092176.0,47691675621.0
104883.328125,105581.8515625,103602.265625,104602.0703125,47318089133,47318089133.0,47318089133.0,47318089133.0,47318089133.0,51216269418.0
104684.2890625,105250.890625,103940.7734375,104886.7734375,37333806920,37333806920.0,37333806920.0,37333806920.0,37333806920.0,46871996076.333336
103309.6015625,106539.3828125,102372.2109375,104681.03125,50951862476,50951862476.0,50951862476.0,50951862476.0,50951862476.0,45201252843.0
102257.40625,104015.78125,100973.0625,103315.078125,38360555118,38360555118.0,38360555118.0,38360555118.0,38360555118.0,42215408171.333336
100987.140625,103351.6328125,98286.203125,102212.03125,65536997201,65536997201.0,65536997201.0,65536997201.0,65536997201.0,51616471598.333336
105577.7734375,106116.859375,99705.75,100987.4765625,65237759656,65237759656.0,65237759656.0,65237759656.0,65237759656.0,56378437325.0
106045.6328125,106316.828125,104740.2421875,105571.515625,48822986421,48822986421.0,48822986421.0,48822986421.0,48822986421.0,59865914426.0
107361.2578125,108168.3984375,105881.390625,106047.40625,51624120283,51624120283.0,51624120283.0,51624120283.0,51624120283.0,55228288786.666664
106960.0,108305.546875,106666.3515625,107375.0703125,43891990613,43891990613.0,43891990613.0,43891990613.0,43891990613.0,48113032439.0
107088.4296875,107772.46875,106449.9921875,106954.921875,45353692675,45353692675.0,45353692675.0,45353692675.0,45353692675.0,46956601190.333336
107327.703125,107567.8828125,106883.9765625,107090.546875,30037708335,30037708335.0,30037708335.0,30037708335.0,30037708335.0,39761130541.0
108385.5703125,108526.3046875,107230.109375,107327.8203125,35534874438,35534874438.0,35534874438.0,35534874438.0,35534874438.0,36975425149.333336
107135.3359375,108798.7890625,106759.6484375,108383.4375,42064804590,42064804590.0,42064804590.0,42064804590.0,42064804590.0,35879129121.0
105698.28125,107550.6796875,105270.2265625,107144.3828125,44110692247,44110692247.0,44110692247.0,44110692247.0,44110692247.0,40570123758.333336
108859.3203125,109763.65625,105157.3984375,105703.1015625,56248657737,56248657737.0,56248657737.0,56248657737.0,56248657737.0,47474718191.333336
109647.9765625,110541.4609375,108605.796875,108845.015625,50494742270,50494742270.0,50494742270.0,50494742270.0,50494742270.0,50284697418.0
108034.3359375,109751.984375,107296.3828125,109635.65625,42616442656,42616442656.0,42616442656.0,42616442656.0,42616442656.0,49786614221.0
108231.1796875,108381.34375,107842.2734375,108015.8359375,30615537520,30615537520.0,30615537520.0,30615537520.0,30615537520.0,41242240815.333336
109232.0703125,109731.625,107847.015625,108231.1875,36746020463,36746020463.0,36746020463.0,36746020463.0,36746020463.0,36659333546.333336
108299.8515625,109710.25,107527.0546875,109235.328125,45415696597,45415696597.0,45415696597.0,45415696597.0,45415696597.0,37592418193.333336
108950.2734375,109198.96875,107499.5546875,108298.2265625,44282204127,44282204127.0,44282204127.0,44282204127.0,44282204127.0,42147973729.0
111326.5546875,111925.375,108357.6796875,108950.2734375,57927418065,57927418065.0,57927418065.0,57927418065.0,57927418065.0,49208439596.333336
115987.203125,116608.78125,110660.75,111329.1953125,95911605728,95911605728.0,95911605728.0,95911605728.0,95911605728.0,66040409306.666664
117516.9921875,118856.4765625,115245.6875,115986.234375,86928361085,86928361085.0,86928361085.0,86928361085.0,86928361085.0,80255794959.33333
117435.2265625,118219.8984375,116977.0234375,117530.7109375,45524560304,45524560304.0,45524560304.0,45524560304.0,45524560304.0,76121509039.0
119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,49021091807.0,49021091807.0,49021091807.0,49021091807.0,60491337732.0
119849.703125,123091.609375,118959.1953125,119115.7890625,181746419401,181746419401.0,181746419401.0,181746419401.0,181746419401.0,92097357170.66667
117777.1875,119935.5625,115765.6875,119853.8515625,98321661181,98321661181.0,98321661181.0,98321661181.0,98321661181.0,109696390796.33333
118738.5078125,120065.515625,117064.8203125,117777.1875,72162029070,72162029070.0,72162029070.0,72162029070.0,72162029070.0,117410036550.66667
119289.84375,120999.609375,117508.21875,118738.5078125,72363841798,72363841798.0,72363841798.0,72363841798.0,72363841798.0,80949177349.66667
118003.2265625,120851.9140625,116925.984375,119284.109375,77945799785,77945799785.0,77945799785.0,77945799785.0,77945799785.0,74157223551.0
117939.9765625,118541.3984375,117388.4140625,117998.125,47564562765,47564562765.0,47564562765.0,47564562765.0,47564562765.0,65958068116.0
117300.7890625,118865.03125,116550.1328125,117944.109375,57515447231,57515447231.0,57515447231.0,57515447231.0,57515447231.0,61008603260.333336
117439.5390625,119671.5625,116584.3984375,117306.46875,69820091744,69820091744.0,69820091744.0,69820091744.0,69820091744.0,58300033913.333336
119995.4140625,120269.96875,116233.2265625,117426.5,79217583118,79217583118.0,79217583118.0,79217583118.0,79217583118.0,68851040697.66667
118754.9609375,120113.3515625,117391.390625,119997.4453125,66608604537,66608604537.0,66608604537.0,66608604537.0,66608604537.0,71882093133.0
118368.0,119535.453125,117247.96875,118770.984375,72627318560,72627318560.0,72627318560.0,72627318560.0,72627318560.0,72817835405.0
117635.8828125,118486.9765625,114759.8203125,118368.0,104857024569,104857024569.0,104857024569.0,104857024569.0,104857024569.0,81364315888.66667
117947.3671875,118335.6875,117181.2265625,117644.84375,48508954046,48508954046.0,48508954046.0,48508954046.0,48508954046.0,75331099058.33333
119448.4921875,119815.59375,117859.6875,117944.7265625,54683390892,54683390892.0,54683390892.0,54683390892.0,54683390892.0,69349789835.66667
117924.4765625,119819.7890625,117441.4375,119457.5234375,64822943193,64822943193.0,64822943193.0,64822943193.0,64822943193.0,56005096043.666664
117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433,68463107433.0,68463107433.0,68463107433.0,68463107433.0,62656480506.0
117831.1875,118780.7265625,115800.828125,117921.9921875,68896148592,68896148592.0,68896148592.0,68896148592.0,68896148592.0,67394066406.0
115758.203125,118919.984375,115505.21875,117833.6328125,69370346018,69370346018.0,69370346018.0,69370346018.0,69370346018.0,68909867347.66667
113320.0859375,116060.7734375,112724.4453125,115738.953125,91294530181,91294530181.0,91294530181.0,91294530181.0,91294530181.0,76520341597.0
112526.9140625,114021.6015625,112005.765625,113320.390625,56870866000,56870866000.0,56870866000.0,56870866000.0,56870866000.0,72511914066.33333
114217.671875,114747.421875,111943.8046875,112525.8046875,48099615826,48099615826.0,48099615826.0,48099615826.0,48099615826.0,65421670669.0
115071.8828125,115729.46875,114130.40625,114223.921875,35783028986,35783028986.0,35783028986.0,35783028986.0,35783028986.0,46917836937.333336
114141.4453125,115117.4375,112701.109375,115072.1875,61039182286,61039182286.0,61039182286.0,61039182286.0,61039182286.0,48307275699.333336
115028.0,115737.8359375,113372.25,114140.9140625,56379133510,56379133510.0,56379133510.0,56379133510.0,56379133510.0,51067114927.333336
117496.8984375,117676.90625,114279.7109375,115030.0546875,64051649681,64051649681.0,64051649681.0,64051649681.0,64051649681.0,60489988492.333336
116688.7265625,117689.203125,115917.4609375,117505.5,59713005166,59713005166.0,59713005166.0,59713005166.0,59713005166.0,60047929452.333336
116500.359375,117906.609375,116363.8359375,116678.2734375,54004312429,54004312429.0,54004312429.0,54004312429.0,54004312429.0,59256322425.333336
119306.7578125,119320.7109375,116485.1640625,116497.71875,64755458694,64755458694.0,64755458694.0,64755458694.0,64755458694.0,59490925429.666664
118731.4453125,122321.09375,118159.03125,119306.8125,90528784177,90528784177.0,90528784177.0,90528784177.0,90528784177.0,69762851766.66667
120172.90625,120302.46875,118228.71875,118717.6640625,72803657984,72803657984.0,72803657984.0,72803657984.0,72803657984.0,76029300285.0
123344.0625,123682.453125,118939.6328125,120168.9765625,90904808795,90904808795.0,90904808795.0,90904808795.0,90904808795.0,84745750318.66667
118359.578125,124457.1171875,117254.8828125,123339.3984375,104055627395,104055627395.0,104055627395.0,104055627395.0,104055627395.0,89254698058.0
117398.3515625,119332.3125,116864.5703125,118365.78125,68665353159,68665353159.0,68665353159.0,68665353159.0,68665353159.0,87875263116.33333
117491.3515625,117996.0625,117271.953125,117398.421875,48036922378,48036922378.0,48036922378.0,48036922378.0,48036922378.0,73585967644.0
117453.0625,118595.7734375,117279.5234375,117492.7890625,45852169525,45852169525.0,45852169525.0,45852169525.0,45852169525.0,54184815020.666664
116252.3125,117614.171875,114723.6796875,117453.90625,72787808090,72787808090.0,72787808090.0,72787808090.0,72787808090.0,55558966664.333336
112831.1796875,116764.5,112730.3984375,116241.859375,71657600353,71657600353.0,71657600353.0,71657600353.0,71657600353.0,63432525989.333336
114274.7421875,114625.796875,112387.9609375,112828.0234375,67993811526,67993811526.0,67993811526.0,67993811526.0,67993811526.0,70813073323.0
112419.03125,114802.6484375,111986.234375,114275.6875,57817883700,57817883700.0,57817883700.0,57817883700.0,57817883700.0,65823098526.333336
116874.0859375,117377.3984375,111678.9453125,112433.734375,82528088240,82528088240.0,82528088240.0,82528088240.0,82528088240.0,69446594488.66667
115374.328125,116996.25,114536.109375,116866.3671875,55377142586,55377142586.0,55377142586.0,55377142586.0,55377142586.0,65241038175.333336
113458.4296875,115615.0859375,111060.546875,115387.390625,73961489632,73961489632.0,73961489632.0,73961489632.0,73961489632.0,70622240152.66667
110124.3515625,113637.84375,109324.28125,113456.8984375,85706860190,85706860190.0,85706860190.0,85706860190.0,85706860190.0,71681830802.66667
111802.65625,112397.015625,108762.0390625,110124.1015625,69396320317,69396320317.0,69396320317.0,69396320317.0,69396320317.0,76354890046.33333
111222.0625,112619.4140625,110398.265625,111795.7109375,62137056409,62137056409.0,62137056409.0,62137056409.0,62137056409.0,72413412305.33333
112544.8046875,113450.078125,110900.921875,111219.0546875,58860155962,58860155962.0,58860155962.0,58860155962.0,58860155962.0,63464510896.0
108410.8359375,112619.0546875,107559.625,112550.5234375,77843379644,77843379644.0,77843379644.0,77843379644.0,77843379644.0,66280197338.333336
108808.0703125,108929.3515625,107444.4453125,108409.40625,51486264208,51486264208.0,51486264208.0,51486264208.0,51486264208.0,62729933271.333336
108236.7109375,109491.0,108104.65625,108818.4609375,47986191770,47986191770.0,47986191770.0,47986191770.0,47986191770.0,59105278540.666664
109250.59375,109890.5859375,107271.1796875,108228.75,66870372995,66870372995.0,66870372995.0,66870372995.0,66870372995.0,55447609657.666664
111200.5859375,111748.015625,108454.03125,109243.0703125,74776999491,74776999491.0,74776999491.0,74776999491.0,74776999491.0,63211188085.333336
111723.2109375,112600.2265625,110582.9609375,111190.6953125,61119643565,61119643565.0,61119643565.0,61119643565.0,61119643565.0,67589005350.333336
110723.6015625,112208.328125,109347.2265625,111718.1484375,60131132901,60131132901.0,60131132901.0,60131132901.0,60131132901.0,65342591985.666664
110650.984375,113357.4921875,110233.3984375,110723.015625,60241647677,60241647677.0,60241647677.0,60241647677.0,60241647677.0,60497474714.333336
110224.6953125,111275.015625,110024.0859375,110650.5703125,21500719036,21500719036.0,21500719036.0,21500719036.0,21500719036.0,47291166538.0
111167.6171875,111591.078125,110211.625,110221.328125,24618007520,24618007520.0,24618007520.0,24618007520.0,24618007520.0,35453458077.666664
112071.4296875,112869.234375,110630.609375,111163.015625,40212813407,40212813407.0,40212813407.0,40212813407.0,40212813407.0,28777179987.666668
111530.546875,113225.4375,110776.703125,112077.578125,45984480722,45984480722.0,45984480722.0,45984480722.0,45984480722.0,36938433883.0
113955.359375,114275.25,110940.078125,111531.25,56377473784,56377473784.0,56377473784.0,56377473784.0,56377473784.0,47524922637.666664
115507.5390625,115522.546875,113453.8359375,113961.4296875,45685065332,45685065332.0,45685065332.0,45685065332.0,45685065332.0,49349006612.666664
116101.578125,116769.3828125,114794.484375,115507.7890625,54785725894,54785725894.0,54785725894.0,54785725894.0,54785725894.0,52282755003.333336
115950.5078125,116334.6328125,115248.2734375,116093.5625,34549454947,34549454947.0,34549454947.0,34549454947.0,34549454947.0,45006748724.333336
115407.65625,116181.5,115222.3984375,115950.2890625,32798036057,32798036057.0,32798036057.0,32798036057.0,32798036057.0,40711072299.333336
