Close,High,Low,Open,Volume,CPIAUCSL,Inflation,Return,Real_return,Log_Return,rv
63419.140625,63898.36328125,62424.71875,63750.98828125,19530783039,313.023,0.0021706766556210955,-0.005272966802647994,-0.0074275207124494536,-0.005286917956356649,
63113.23046875,64321.484375,62793.59765625,63423.515625,17334827993,313.023,0.0021706766556210955,-0.004823625063903991,-0.006979152236688879,-0.004835296290154387,
63841.12109375,64174.87890625,61795.45703125,63106.36328125,26635912073,313.023,0.0021706766556210955,0.011533090916022948,0.009342135504947668,0.011467091787556437,
60636.85546875,64703.33203125,59120.06640625,63839.41796875,37840840057,313.023,0.0021706766556210955,-0.050191249309274655,-0.05224851134103681,-0.051494629716542104,0.5358606451616371
58254.01171875,60780.5,56555.29296875,60609.49609375,48439780271,313.175,0.0004855873210594108,-0.03929695449375714,-0.039763233292885225,-0.040089923480657194,
59123.43359375,59602.296875,56937.203125,58253.703125,32711813559,313.175,0.0004855873210594108,0.014924669552331737,0.014432074199024703,0.014814392549697799,
62889.8359375,63320.50390625,58848.3125,59122.30078125,33172023048,313.175,0.0004855873210594108,0.06370405294167747,0.06318778243462186,0.06175720649824811,
63891.47265625,64494.95703125,62599.3515625,62891.03125,20620477992,313.175,0.0004855873210594108,0.015926845790239064,0.015433764029050945,0.015801344389047563,
64031.1328125,64610.890625,62955.3046875,63892.453125,18296164805,313.175,0.0004855873210594108,0.002185896653241981,0.0016994840842590175,0.002183511056964741,
63161.94921875,65494.90234375,62746.23828125,64038.3125,28697928697,313.175,0.0004855873210594108,-0.013574390387488533,-0.014053153675302354,-0.013667364763724113,
62334.81640625,64390.45703125,62285.98046875,63162.76171875,25930730982,313.175,0.0004855873210594108,-0.01309542885757653,-0.013574424610154567,-0.01318192999564668,
61187.94140625,62986.0859375,60877.12890625,62332.640625,26088172222,313.175,0.0004855873210594108,-0.018398626419713127,-0.01887504825665476,-0.018569986258493817,
63049.9609375,63404.9140625,60648.07421875,61191.19921875,25453338161,313.175,0.0004855873210594108,0.03043115176709965,0.029931030317212004,0.02997730860417905,
60792.77734375,63446.7421875,60208.78125,63055.19140625,27804954694,313.175,0.0004855873210594108,-0.035799920573900024,-0.036267896664177846,-0.036456454635488925,
60793.7109375,61451.15234375,60492.625,60793.35546875,13842272968,313.175,0.0004855873210594108,1.5356984674586016e-05,-0.00047000210931968933,1.5356866757304103e-05,
61448.39453125,61818.15625,60632.6015625,60793.50390625,13800459405,313.175,0.0004855873210594108,0.010768936188532141,0.010278357827230522,0.01071136415279376,
62901.44921875,63422.66015625,60769.83984375,61451.21875,27889181179,313.175,0.0004855873210594108,0.023646747788683697,0.023149919160396548,0.02337149423787631,
61552.7890625,63092.125,61123.765625,62900.7734375,28186271527,313.175,0.0004855873210594108,-0.02144084393922019,-0.021915789230898097,-0.021674038111579395,
66267.4921875,66454.453125,61330.41015625,61553.98828125,39815167074,313.175,0.0004855873210594108,0.07659609250545496,0.07607356482584837,0.07380429766149847,
65231.58203125,66712.4296875,64613.0546875,66256.109375,31573077994,313.175,0.0004855873210594108,-0.01563225228621834,-0.016110016787383774,-0.015755724397151206,
67051.875,67459.4609375,65119.31640625,65231.296875,28031279310,313.175,0.0004855873210594108,0.02790508695432159,0.027406191534134594,0.027522834905047706,
66940.8046875,67387.328125,66663.5,67066.2109375,16712277406,313.175,0.0004855873210594108,-0.0016564833198177142,-0.00214103098337759,-0.001657856805292211,
66278.3671875,67694.296875,65937.1796875,66937.9296875,19249094538,313.175,0.0004855873210594108,-0.009895869986810912,-0.010376418650535624,-0.0099451595532183,
71448.1953125,71483.5625,66086.171875,66278.7421875,43850655717,313.175,0.0004855873210594108,0.07800174241430358,0.07747853250020786,0.07510908882529838,
70136.53125,71946.4609375,69191.125,71443.0625,46932005990,313.175,0.0004855873210594108,-0.018358253231772315,-0.01883469466390686,-0.01852885718229531,
69122.3359375,70623.6953125,68977.6953125,70135.3203125,32802561717,313.175,0.0004855873210594108,-0.01446030042296964,-0.01493863373289439,-0.014565869510184994,
